2022-Dec-24 00:33:55.525685, CUSIP: 91282CFX4, Side: bid, Order ID: 0, Order type: MARKET, Price: 99-001, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.089885, CUSIP: 91282CFV8, Side: bid, Order ID: 7484, Order type: MARKET, Price: 99-281, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.100856, CUSIP: 91282CFV8, Side: offer, Order ID: 7485, Order type: MARKET, Price: 99-271, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.110829, CUSIP: 91282CFV8, Side: bid, Order ID: 7486, Order type: MARKET, Price: 99-265, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.121769, CUSIP: 91282CFV8, Side: offer, Order ID: 7487, Order type: MARKET, Price: 99-255, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.131781, CUSIP: 91282CFV8, Side: bid, Order ID: 7488, Order type: MARKET, Price: 99-251, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.141714, CUSIP: 91282CFV8, Side: offer, Order ID: 7489, Order type: MARKET, Price: 99-241, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.152687, CUSIP: 91282CFV8, Side: bid, Order ID: 7490, Order type: MARKET, Price: 99-235, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.162693, CUSIP: 91282CFV8, Side: offer, Order ID: 7491, Order type: MARKET, Price: 99-225, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.173662, CUSIP: 91282CFV8, Side: bid, Order ID: 7492, Order type: MARKET, Price: 99-221, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.184602, CUSIP: 91282CFV8, Side: offer, Order ID: 7493, Order type: MARKET, Price: 99-211, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.196570, CUSIP: 91282CFV8, Side: bid, Order ID: 7494, Order type: MARKET, Price: 99-205, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.210532, CUSIP: 91282CFV8, Side: offer, Order ID: 7495, Order type: MARKET, Price: 99-195, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.220505, CUSIP: 91282CFV8, Side: bid, Order ID: 7496, Order type: MARKET, Price: 99-191, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.230476, CUSIP: 91282CFV8, Side: offer, Order ID: 7497, Order type: MARKET, Price: 99-181, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.240492, CUSIP: 91282CFV8, Side: bid, Order ID: 7498, Order type: MARKET, Price: 99-175, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.250470, CUSIP: 91282CFV8, Side: offer, Order ID: 7499, Order type: MARKET, Price: 99-165, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.260397, CUSIP: 91282CFV8, Side: bid, Order ID: 7500, Order type: MARKET, Price: 99-161, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.269407, CUSIP: 91282CFV8, Side: offer, Order ID: 7501, Order type: MARKET, Price: 99-151, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.279390, CUSIP: 91282CFV8, Side: bid, Order ID: 7502, Order type: MARKET, Price: 99-145, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.289360, CUSIP: 91282CFV8, Side: offer, Order ID: 7503, Order type: MARKET, Price: 99-135, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.298298, CUSIP: 91282CFV8, Side: bid, Order ID: 7504, Order type: MARKET, Price: 99-131, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.308271, CUSIP: 91282CFV8, Side: offer, Order ID: 7505, Order type: MARKET, Price: 99-121, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.318283, CUSIP: 91282CFV8, Side: bid, Order ID: 7506, Order type: MARKET, Price: 99-115, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.327263, CUSIP: 91282CFV8, Side: offer, Order ID: 7507, Order type: MARKET, Price: 99-105, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.337191, CUSIP: 91282CFV8, Side: bid, Order ID: 7508, Order type: MARKET, Price: 99-101, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.347205, CUSIP: 91282CFV8, Side: offer, Order ID: 7509, Order type: MARKET, Price: 99-091, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.357138, CUSIP: 91282CFV8, Side: bid, Order ID: 7510, Order type: MARKET, Price: 99-085, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.366172, CUSIP: 91282CFV8, Side: offer, Order ID: 7511, Order type: MARKET, Price: 99-075, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.378084, CUSIP: 91282CFV8, Side: bid, Order ID: 7512, Order type: MARKET, Price: 99-071, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.388092, CUSIP: 91282CFV8, Side: offer, Order ID: 7513, Order type: MARKET, Price: 99-061, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.402018, CUSIP: 91282CFV8, Side: bid, Order ID: 7514, Order type: MARKET, Price: 99-055, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.413988, CUSIP: 91282CFV8, Side: offer, Order ID: 7515, Order type: MARKET, Price: 99-045, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.427949, CUSIP: 91282CFV8, Side: bid, Order ID: 7516, Order type: MARKET, Price: 99-041, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.438922, CUSIP: 91282CFV8, Side: offer, Order ID: 7517, Order type: MARKET, Price: 99-031, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.449902, CUSIP: 91282CFV8, Side: bid, Order ID: 7518, Order type: MARKET, Price: 99-025, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.460861, CUSIP: 91282CFV8, Side: offer, Order ID: 7519, Order type: MARKET, Price: 99-015, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.470836, CUSIP: 91282CFV8, Side: bid, Order ID: 7520, Order type: MARKET, Price: 99-011, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.480806, CUSIP: 91282CFV8, Side: offer, Order ID: 7521, Order type: MARKET, Price: 99-001, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.490780, CUSIP: 91282CFV8, Side: bid, Order ID: 7522, Order type: MARKET, Price: 99-005, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.500753, CUSIP: 91282CFV8, Side: offer, Order ID: 7523, Order type: MARKET, Price: 99-011, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.511725, CUSIP: 91282CFV8, Side: bid, Order ID: 7524, Order type: MARKET, Price: 99-021, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.526685, CUSIP: 91282CFV8, Side: offer, Order ID: 7525, Order type: MARKET, Price: 99-025, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.539650, CUSIP: 91282CFV8, Side: bid, Order ID: 7526, Order type: MARKET, Price: 99-035, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.551618, CUSIP: 91282CFV8, Side: offer, Order ID: 7527, Order type: MARKET, Price: 99-041, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.561627, CUSIP: 91282CFV8, Side: bid, Order ID: 7528, Order type: MARKET, Price: 99-051, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.572562, CUSIP: 91282CFV8, Side: offer, Order ID: 7529, Order type: MARKET, Price: 99-055, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.583534, CUSIP: 91282CFV8, Side: bid, Order ID: 7530, Order type: MARKET, Price: 99-065, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.594502, CUSIP: 91282CFV8, Side: offer, Order ID: 7531, Order type: MARKET, Price: 99-071, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.606472, CUSIP: 91282CFV8, Side: bid, Order ID: 7532, Order type: MARKET, Price: 99-081, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.618440, CUSIP: 91282CFV8, Side: offer, Order ID: 7533, Order type: MARKET, Price: 99-085, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.628412, CUSIP: 91282CFV8, Side: bid, Order ID: 7534, Order type: MARKET, Price: 99-095, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.639383, CUSIP: 91282CFV8, Side: offer, Order ID: 7535, Order type: MARKET, Price: 99-101, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.650355, CUSIP: 91282CFV8, Side: bid, Order ID: 7536, Order type: MARKET, Price: 99-111, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.661325, CUSIP: 91282CFV8, Side: offer, Order ID: 7537, Order type: MARKET, Price: 99-115, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.671298, CUSIP: 91282CFV8, Side: bid, Order ID: 7538, Order type: MARKET, Price: 99-125, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.684279, CUSIP: 91282CFV8, Side: offer, Order ID: 7539, Order type: MARKET, Price: 99-131, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.695235, CUSIP: 91282CFV8, Side: bid, Order ID: 7540, Order type: MARKET, Price: 99-141, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.706222, CUSIP: 91282CFV8, Side: offer, Order ID: 7541, Order type: MARKET, Price: 99-145, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.716181, CUSIP: 91282CFV8, Side: bid, Order ID: 7542, Order type: MARKET, Price: 99-155, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.727152, CUSIP: 91282CFV8, Side: offer, Order ID: 7543, Order type: MARKET, Price: 99-161, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.736124, CUSIP: 91282CFV8, Side: bid, Order ID: 7544, Order type: MARKET, Price: 99-171, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.746100, CUSIP: 91282CFV8, Side: offer, Order ID: 7545, Order type: MARKET, Price: 99-175, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.758068, CUSIP: 91282CFV8, Side: bid, Order ID: 7546, Order type: MARKET, Price: 99-185, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.772032, CUSIP: 91282CFV8, Side: offer, Order ID: 7547, Order type: MARKET, Price: 99-191, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.783995, CUSIP: 91282CFV8, Side: bid, Order ID: 7548, Order type: MARKET, Price: 99-201, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.793969, CUSIP: 91282CFV8, Side: offer, Order ID: 7549, Order type: MARKET, Price: 99-205, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.803945, CUSIP: 91282CFV8, Side: bid, Order ID: 7550, Order type: MARKET, Price: 99-215, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.814955, CUSIP: 91282CFV8, Side: offer, Order ID: 7551, Order type: MARKET, Price: 99-221, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.824929, CUSIP: 91282CFV8, Side: bid, Order ID: 7552, Order type: MARKET, Price: 99-231, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.834860, CUSIP: 91282CFV8, Side: offer, Order ID: 7553, Order type: MARKET, Price: 99-235, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.847829, CUSIP: 91282CFV8, Side: bid, Order ID: 7554, Order type: MARKET, Price: 99-245, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.857800, CUSIP: 91282CFV8, Side: offer, Order ID: 7555, Order type: MARKET, Price: 99-251, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.867773, CUSIP: 91282CFV8, Side: bid, Order ID: 7556, Order type: MARKET, Price: 99-261, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.876749, CUSIP: 91282CFV8, Side: offer, Order ID: 7557, Order type: MARKET, Price: 99-265, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.886764, CUSIP: 91282CFV8, Side: bid, Order ID: 7558, Order type: MARKET, Price: 99-275, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.896734, CUSIP: 91282CFV8, Side: offer, Order ID: 7559, Order type: MARKET, Price: 99-281, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.905674, CUSIP: 91282CFV8, Side: bid, Order ID: 7560, Order type: MARKET, Price: 99-291, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.915647, CUSIP: 91282CFV8, Side: offer, Order ID: 7561, Order type: MARKET, Price: 99-295, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.925620, CUSIP: 91282CFV8, Side: bid, Order ID: 7562, Order type: MARKET, Price: 99-305, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.935591, CUSIP: 91282CFV8, Side: offer, Order ID: 7563, Order type: MARKET, Price: 99-311, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.946565, CUSIP: 91282CFV8, Side: bid, Order ID: 7564, Order type: MARKET, Price: 100-001, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.955579, CUSIP: 91282CFV8, Side: offer, Order ID: 7565, Order type: MARKET, Price: 100-005, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.964516, CUSIP: 91282CFV8, Side: bid, Order ID: 7566, Order type: MARKET, Price: 100-015, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.974488, CUSIP: 91282CFV8, Side: offer, Order ID: 7567, Order type: MARKET, Price: 100-021, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.985457, CUSIP: 91282CFV8, Side: bid, Order ID: 7568, Order type: MARKET, Price: 100-031, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:16.997427, CUSIP: 91282CFV8, Side: offer, Order ID: 7569, Order type: MARKET, Price: 100-035, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:17.010419, CUSIP: 91282CFV8, Side: bid, Order ID: 7570, Order type: MARKET, Price: 100-045, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
2022-Dec-24 00:35:17.022359, CUSIP: 91282CFV8, Side: offer, Order ID: 7571, Order type: MARKET, Price: 100-051, Visible quantity: 10000000.000000, Hidden quantity: 0.000000, Parent order ID: NA, Is child order: 0, 
